,Date,BTCLogRets,ActAddresses,Hashrate,BTCFees,Inflation,Velocity,VIX,SP500Lret,EURUSDLret,GoogleBitcoin,GoogleCrypto,WikiBitcoin,RealizedVariance,RealizedVolatility,DailyVolatility,WeeklyVolatility,MonthlyVolatility,SentimentFinBERT,IsNegativeFinBERT,IsPositiveFinBERT,SentimentGenAI,IsNegativeGenAI,IsPositiveGenAI,ECB,FED,MonetaryDecision,PressRelease,Speech,Statement,Covid,NegGenAICovidECB,NegFinBERTCovidECB,SentimentGenAIPositive,SentimentGenAINegative,SentimentFinBERTPositive,SentimentFinBERTNegative
331,2018-11-30,-1.587576142956898,-0.1546761449872229,-0.12730912910658257,-0.06516893348951763,-0.2697382963498185,-0.2609626538929866,-0.060498548210111955,0.996785276637116,-0.8460153438200639,-0.07534671163190004,0.5511950348103265,0.5314528932295769,0.23645855212720276,0.7141118134258835,0.8128952228210627,1.8200103675068198,0.5727991198235138,2.9605487409273223,0,1,2.904171539256296,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
332,2018-12-01,1.022851486186463,-0.18687347916357172,0.6871136832895187,-0.07432314348346775,1.5830060983557845,1.1627160491986697,-1.4829304493202977,-0.00725132849241794,-0.001410401617939652,0.1524745868371882,-0.32732173634613126,-1.2783937303447244,0.0029500907680817486,0.2995125390797244,0.712606639187085,1.5299943328203,0.6336905801181476,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2018-12-02,-0.30940608880593434,-0.7917971588892583,-0.30829197650838625,-0.04205862500702781,-0.6815680612419419,-0.5318941912063256,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.6322432190007832,-0.5885023980412944,0.10385338930667408,0.03722210518422547,0.36597590261689483,0.297793596344069,1.1215898921305818,0.6941784697463114,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2018-12-03,-1.5740766978531247,0.8617806838500831,-0.26685536667586074,0.05959431499946658,0.004659617303966369,-1.7962992858812967,1.3463565564451603,-0.01298398549647952,0.167266065967365,0.6650725083926375,0.3849891591861319,0.48335163778483353,0.0916842776266797,0.46710352996793625,0.36429122856958146,0.8330486990046914,0.7581542190341237,0.7937004342976096,1,1,1.226072720095503,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
335,2018-12-04,0.2870200256638503,0.882897921948426,0.3475175080923881,-0.02935789527010931,1.6510382575206108,1.026620511908595,0.3510639545394744,-3.7083393883433953,-0.6204027524636484,-0.03104812581846625,-0.0160154931135126,0.32576838375113437,-0.014131181637077092,0.26548089072864806,0.4654709975962773,0.7056726857996654,0.8116978254601922,0.3375218434281964,0,1,1.0636760601767166,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
336,2018-12-05,-1.1887265232987476,-0.64109546069502,-0.21144485606546842,-0.024684795589719616,-0.5443702299134517,0.3645627101396252,-1.701829216957194,-0.00725132849241794,0.11210945398022912,-0.22089920787604025,-0.0160154931135126,-0.2821370531578924,-0.06334931939312231,0.16365642235068334,0.26374440118390796,0.564400605091864,0.8675968321875616,-0.004612099723863552,0,1,2.038056019689435,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
337,2018-12-06,-1.345225434400819,0.47368818534151425,0.12134045132867066,-0.005218845211663045,0.34739403797800134,0.04276655731513974,1.7357831918625246,1.483724225997445,1.1221183663048697,0.2537284972678943,0.19503958704419522,-0.043696474020759574,0.5613324109286719,1.1886008271554487,0.161867431837188,0.633276076471113,0.9812044336480317,0.9077450820149628,0,1,1.38846938001429,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
338,2018-12-07,-0.9976280918088059,0.04065572585299979,-0.544230164371624,0.04018412249805047,-1.4357649574175557,-0.03531307397027236,0.16577884187085834,-2.6989776031637045,-1.6897543096980236,1.0447746725077853,0.6382552553753809,0.008241077870497075,0.6006958620293075,1.2406266546501583,1.18734030072362,0.7301732125600288,1.0914267069765016,0.7937004342976096,0,1,0.522353860447429,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
339,2018-12-08,0.23009236752962123,-1.314936718449235,0.32613140958475384,-0.06390978441246298,0.8961246779885189,0.8152969746166501,-1.9059707397059422,-0.00725132849241794,0.9002007662015706,-1.0752290771351223,-0.8180247977128017,-0.49637945470932604,0.3441938103038654,0.8817262326824394,1.2393929528744,0.8373208845433633,1.1809495187920174,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2018-12-09,0.9041888096409434,-0.13649156978371094,0.01894497220062908,-0.012832695054521588,0.0730733518367452,-0.4180795235392378,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.46454142984992675,-0.3035780398283892,0.04571874315566523,0.01713002965986995,0.3272962746053319,0.880307480887367,0.8302024808710348,1.2370295285639095,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2018-12-10,-0.9034045737095008,0.8487179424347266,-0.10904937693742685,0.04455826357930167,-0.26975070562407283,-1.3634402657164133,1.8546607025344748,0.3134703448032083,-1.243736867728247,0.08602670811703765,0.2266978490678514,0.2770769288530812,0.09814732364044697,0.478770544963558,0.3255916572381657,0.8323496194723976,1.2829402779843941,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2018-12-11,-0.45660468154741246,0.36436388228666977,0.01894497220062976,0.015249229942872434,0.07309858655792228,0.7815395521689428,-0.07361590809908644,-1.2924938939480437,1.915846866985039,-0.027883941117507034,-0.06877926315293956,-0.10419191798500739,-0.20036698279423928,-0.15839485578797544,0.47714402813609497,0.7543416647497747,1.2920676647520566,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2018-12-12,0.48407850412397885,-0.19755085040742826,-0.13464824694744118,0.0016773737079630907,-0.3382146504728276,0.19455863672899612,-0.026065028928809627,-0.3394339236209868,-0.5642223155324603,-0.0848392657347788,-0.05031194363914006,0.06667082374816082,-0.23966687290548355,-0.2655323182634873,-0.1603498968034818,0.6753559333876284,1.303434402518831,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2018-12-13,-1.19900247009762,0.23369516302191093,0.27493366956472454,-0.0033339035244341043,0.7585646953005662,-0.14893867611524766,-0.06787701428105684,-0.3858330614152204,0.22446096783352484,0.3138480065861259,0.09742661247125517,0.5093204137304619,-0.09979899995650082,0.08417481717924767,-0.2675425996417429,0.4721029402906702,1.3066875279360775,0.5656111388629029,1,1,-1.4264060585780067,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
345,2018-12-14,-0.48010838423070656,0.6480990173615693,0.37732914960478253,0.023610276239219196,1.032485243202532,0.051042076297474585,0.07887525754114295,-1.4075946926939664,-0.1705221498964738,0.34232566889476224,0.042024653929857166,0.23664826630136437,-0.06495316423045361,0.16023659511808586,0.0823448457371386,0.2732734022966926,1.2326281145577684,1.4779683206017296,0,1,1.0636760601767166,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
346,2018-12-15,-0.12491705796274592,-1.1072029879727727,0.07014271222065842,-0.03235001002735455,0.2098335998558118,0.7262483224203651,-1.774795420711783,-0.00725132849241794,-0.17028891136902066,-0.5120042003643198,-0.19805049974953565,-1.4005650171798394,-0.25055415436933265,-0.296826148443549,0.15844584133250525,0.0563785656832684,1.161398099404061,-0.23270139515857016,0,1,0.08929610066399915,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
347,2018-12-16,0.05887193422183369,-0.5631630421482257,-0.8770154717657627,0.005695857079083851,-2.3255194987160706,-0.6278354298245118,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.003757905892088776,-0.17958318023573594,0.17703812151708118,-0.261146328487935,-0.32803784075330134,-0.2988525650045037,-0.06422581996322774,1.1585534289771855,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2018-12-17,2.1798675759769157,1.4833090182760804,1.145295243521102,0.03256662889850294,3.087835136258602,-0.9455774358257439,2.008791753173878,-2.1561174836802355,-0.33773994797043644,0.4435795793254684,0.4113710442058454,0.8380615092239839,0.1676260005519892,0.6002063497976399,-0.3300803501464491,-0.041877386859778765,1.1851909986064122,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2018-12-18,1.065811239204159,-0.2734386659500798,-0.8527467150149519,0.09115838264426002,-2.1881731225378633,0.6126700222161123,0.08543401567219476,-0.6700898854138538,0.2782123113658052,-0.09433181983765758,-0.14264854120813705,-0.44473700254472426,-0.09440943367895864,0.09616835597464077,0.5986424455965615,0.004971142834160754,1.1906985310551332,2.1622362069058494,0,1,2.038056019689435,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
350,2018-12-19,0.23188072292643788,0.4663875069378328,0.1930860298771474,0.029879636927763572,1.4430156254230053,0.2935068938632383,-0.0014695686575197182,-1.9612137565466121,-0.057342642536674655,0.12716110922951165,0.24516516858165063,-0.11894690431775075,0.14405792077692567,0.5597955805488609,0.09434456843327375,0.15686032708440342,1.1554887893431927,1.3639236728843762,1,1,-1.426406058578006,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
351,2018-12-20,2.290419249014301,-0.6180265560927226,-0.3307648230337932,0.007989147006259755,-0.9546969021578179,-0.046844980306536464,0.22808712230241235,-1.4636236269624876,0.8443519726863615,0.12716110922951193,0.06049197344365643,-0.1699991570290428,0.7237803594620639,1.3973944534699938,0.558210840446869,0.39853864619202994,1.0747603558237002,0.7937004342976096,1,1,-0.37469435624681957,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
352,2018-12-21,-1.4209694520706413,0.15250996696852592,0.10910000405647506,0.030773844184735794,0.3468406539700775,0.07398750072650132,0.140363830032803,-2.4675309228035185,-1.131883099333498,-0.18925736086644443,-0.1241812216943378,-0.05845146035350294,0.4698860618549694,1.063750696314068,1.3962415815913984,0.5648168248247059,1.0467650034520968,-0.23270139515857016,1,1,0.08929610066399843,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
353,2018-12-22,0.7617272436846596,-1.080148140140177,0.8036234161636506,-0.07177644287751783,2.4010779604452988,0.984588556550171,-2.4700245644688867,-0.00725132849241794,0.39593899608080435,-0.5056758309624011,-0.2349851387771344,-0.05372986472702506,-0.09589466142065574,0.09287195703558783,1.062425796820216,0.6365348988535462,1.0290524256515088,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2018-12-23,-0.15612900874080884,-0.3235830709405705,0.016496883475803484,-0.020254059907830264,0.0722646864689029,-1.178292177594739,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.2778545324933123,0.13436125149885428,0.07109731964798383,-0.13243330587920887,0.009589644821227475,0.09104646986209446,0.6986701585947608,0.9889739856744832,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2018-12-24,0.5713509566623025,0.6550279497644974,-0.5622726276775295,0.07389753340752067,-1.6392704697271971,-0.6153766463198792,2.9557132988500077,-2.5713236555032095,0.3365990944624337,0.3043554524832474,0.20823052955405189,0.0955905969603378,0.12277007135653274,0.5226188953576476,0.007721217064384283,0.6843913547643037,0.9154775153186462,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2018-12-25,-1.74949543888537,-1.0547764755887692,0.15540156480281836,-0.041691068504598465,0.4833431183583569,1.3931003906301498,-2.9586524361650466,-0.00725132849241794,-0.8478547085248981,-0.10066018923957686,-0.21651781926333502,-0.07910844121934366,0.44264364069021434,1.0253892530870905,0.5210149868571484,0.8554004824743799,0.8307354068096754,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2018-12-26,0.2752427423907006,0.569371475424275,-0.05295545855572924,-0.0158409992990794,-0.1328316131361769,-0.8781805091893311,2.491680731052009,5.326111549934235,1.411786728127266,-0.07534671163190032,-0.013377304611541078,0.46210445746568307,-0.06230194350153197,0.16588603922689113,1.0240445743303135,0.7829073570318997,0.7291876022978754,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2018-12-27,-1.4760586022590045,0.9137631662887424,0.3869093685345383,0.0046376692300849195,1.1675258657682495,-0.25272374869153985,-0.03836268087788987,2.3070394605008473,-1.9190104334951668,-0.05003323402422351,0.11589393198505467,0.26055134416040865,-0.14127310449808989,-0.01123391566387867,0.16409819830983188,0.5236704958917722,0.6765498888657004,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2018-12-28,1.899251491680438,0.20557670857604887,-0.16870936042158888,0.02343365374139668,-0.4751825791216702,0.44022064042582454,-0.13428445990459514,-0.6511686350853422,1.0682484394277678,-0.07534671163190032,0.005090014902258181,-0.18062274718861804,0.09419258851511975,0.47163948074540124,-0.013113080104308998,0.4147013338804516,0.6515766866680819,-0.004612099723863552,0,1,-0.5602905390111463,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
360,2018-12-29,-0.38383035155095646,-0.7451740146281245,-0.6780265295433892,0.009394911286256915,-1.980301961585826,0.5613648026815261,-2.3249118648996028,-0.00725132849241794,-0.05823152970504046,-0.1259736668472534,-0.25345245829093377,0.208613792269152,0.07235579071568599,0.4318030762755955,0.4700092871221182,0.47707650778704813,0.6307928221983828,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2018-12-30,-0.0052672953017277166,-0.5986854377757561,0.8730757581951833,-0.005248582574893179,2.604124989201917,0.39791717102308255,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.243048500782757,-0.28774890881656123,-0.7088512579008306,-0.1122500131184546,0.05612579685990954,0.430152342895418,0.48564078651974335,0.5950441668234109,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2018-12-31,-0.9109626217066007,0.4526432311877622,-0.3813634511513803,0.03166372035312198,-1.4327276376952807,-2.0631521089203204,2.0825778212414896,0.3819900328304503,0.4517911290149233,0.0670415999112801,0.13172306299688274,0.21245008871566526,-0.09314991264618029,0.09895865878060155,0.054281363267760695,0.4076724931595546,0.5841479906579288,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2019-01-01,0.7619581688142589,-1.2808909805469189,0.08896517679835604,-0.017571907471753672,-0.4062706492642973,2.2735150881603428,-2.0855169585565294,-0.00725132849241794,-0.966809862925766,0.9087147303665241,0.24252698007967924,-0.01566199998854718,-0.12621735084401212,0.024067833358640423,0.09713630992683847,0.22339434888052714,0.5655719823080485,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2019-01-02,0.5466581476455697,1.497166883081937,0.044291697897571036,0.06252873811794325,0.1409964763806823,-2.241566260213636,1.9022117380778798,1.626211104799653,0.6813120822601885,0.177788064444865,0.5749387313280688,0.4228561938205857,-0.21482963852199294,-0.1968386790691674,0.02220687059460441,0.1566403209981908,0.5294997245059189,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2019-01-03,-0.7373438464791394,0.2057316027430294,0.09523729360452732,0.004846155203609998,0.27772032892231346,0.9197733509122716,0.18135610744515773,-2.20286757722247,0.16457787926142442,-0.021555571715587758,-0.45395478444075593,2.6077745699732233,-0.27154241470874413,-0.3594641842138156,-0.19881354182297567,0.09255377854954018,0.49554619730331373,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2019-01-04,0.2548939157888924,-0.18429190971389656,-0.15949068493025412,0.017778815215185727,-0.40613623858057085,0.08837451920315377,-0.3351468381475104,2.827454095092425,-0.28142107089841023,0.08919089281799715,0.14755219400871084,-2.2616660195587426,-0.22986951139485598,-0.2380070682792042,-0.3615228971138649,-0.038045993483431365,0.47372365192739224,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2019-01-05,-0.20329353935851033,-0.6333197735125983,0.34996527213930945,-0.04278842465420897,0.9613796174946186,0.7193709623163971,-1.754299282005606,-0.00725132849241794,-0.05791256641999783,-0.39809355112977596,-0.0898847711687101,-0.561006294846742,-0.21130555459900977,-0.1873715333751104,-0.24000315756480833,-0.15199576605702558,0.3989664983045684,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2019-01-06,1.5085673856059034,-0.21515715405421298,-0.5670554496738893,0.06593730868214802,-1.499951469141786,-0.6364167103223655,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.0670415999112801,0.06840653894957029,0.14310165295177144,0.01744550566417707,0.32790974522225497,-0.18934151484322964,-0.10197801884591928,0.34937820702091305,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2019-01-07,-0.29040364622952014,1.191942763907941,-0.006653897809385248,0.059778793085350716,0.004327414671782159,-0.5813525204502358,1.7529998733166123,0.6747547570365452,-1.075076889048904,0.15563877153814798,-0.12154303319236628,0.25878074580047944,-0.29581029674992004,-0.43625560013101583,0.3262054441621828,-0.2004761518936035,0.2777717030140057,4.785263104404976,0,1,2.038056019689435,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
370,2019-01-08,-0.07051956419673958,-0.062101064521871,0.7065844411759884,-0.038364744382948894,1.9180532523859324,0.8234832526973452,-0.07771522966419986,0.2945057735501223,1.2425128744973393,-0.0880034504357386,0.21086871805602317,-0.14609607916999856,-0.3379034527512672,-0.5837536602485301,-0.4383539068908905,-0.3123365542459412,0.22827397915589254,-0.3467460428759235,1,1,-0.2354972191735736,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
371,2019-01-09,0.050852032398900675,0.12834647691956624,-0.1340178875327845,0.041618789981951274,-0.337786372156016,-0.5445623457047454,-0.04164198175685106,0.22929576673349528,-0.6824269677865645,-0.043704864622304516,-0.2798343433106472,0.14693794939828472,-0.3447097571030105,-0.6097640402224362,-0.5859280174034529,-0.38832925527065976,0.16913344004133818,-0.004612099723863552,1,1,-0.1272327792277165,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
372,2019-01-10,-2.410467278596761,0.1537800991377661,-0.21043627972519466,-0.002692613247018814,-0.542659482810301,-0.0320603042515691,-0.04082211744382884,1.094743061227536,0.39437253249860477,0.3106838218851667,0.5116222072807564,-0.02510519124150293,0.35790154981099614,0.9022327572195125,-0.6119518083989737,-0.15613291308823235,0.2267577816899127,-0.23270139515857016,1,1,0.08929610066399843,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
373,2019-01-11,-0.04463677651451992,-0.1113987147328682,-0.21043628063721107,0.012276121964316176,-0.5424793376298284,0.6606365020127223,-0.10886929169341157,0.3799732830300061,-2.0534014112217736,-0.24304850078275728,-0.16903042622785042,-0.03631898085438789,-0.3407138656069339,-0.594408269818517,0.9008245786434428,-0.22172319283705832,0.2088898137433982,0.7937004342976096,1,1,0.30582498055571405,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
374,2019-01-12,-0.06740287852211509,-1.0569449939264965,-0.2613818763441673,-0.03287920044761008,-0.678944202519125,0.38381532039429384,-1.4927686647034393,-0.00725132849241794,2.1655574513536604,-0.0880034504357386,-0.45395478444075593,-0.38394645885382156,-0.307961344876863,-0.4767592846980372,-0.5965881205186853,-0.27498065516652004,0.17841402946953913,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2019-01-13,-0.7563356889516847,-0.4464141453561154,-0.03212669520685553,-0.012995002198552782,-0.06394159908840916,-0.28024913668003526,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.21140665377316176,0.13172306299688274,0.15903703819113427,-0.14070303219009028,-0.009882550482329014,-0.4788784752662126,-0.33714624573290974,0.16917138516458488,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2019-01-14,1.0490927951423745,1.3093731950347656,0.4698740014458769,0.040630667669370284,0.8240306264956999,-1.3086477161791836,1.5619758668299666,0.10248435266375965,-1.1368733843701198,0.01957882939688682,-0.021291870117455296,-0.07438684559286578,-0.23887342330435624,-0.26328132027223494,-0.011761018155250474,-0.305312931601848,0.17099388970376347,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2019-01-15,-0.5921340917737217,0.17793326290892708,-0.45172345580013934,0.03144481796728477,-1.1568318715049075,0.38653479535747787,-0.040002253130806326,1.187535129929972,1.020312001868288,-0.01839138701462826,-0.04767375513716866,-0.3603384807214322,-0.24324705423319187,-0.27573848674980633,-0.26529044102989424,-0.24862737243591837,0.17383533547241783,1.5920129683190827,0,1,1.604998259906005,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
378,2019-01-16,0.15351987679708393,0.18813562537404338,0.020022100267469835,0.0371999896389263,0.07274049484502472,0.8536601671646595,0.03460367924982792,0.05632553628206983,1.299955399412348,-0.11331692804341484,0.0710447274515418,-0.05107396718713126,-0.326221584128369,-0.5406656796600083,-0.27775403045588304,-0.23591085863097233,0.11185128112901337,0.6796557865802564,0,1,1.3884693800142893,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
379,2019-01-17,0.20190894644763635,-0.2098391209878821,-0.16670988171043105,0.007245152544836413,-0.4052735990206984,-0.211374363556182,-0.08181455122931154,1.245685812101182,-1.584807485343642,0.0005937211911292795,-0.1268194101963091,-0.04635237156065338,-0.31174264396911006,-0.4896779671857585,-0.5428178205366765,-0.49207108874473465,0.08002200545738851,0.6796557865802564,0,1,0.7388827403391439,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
380,2019-01-18,-0.22480712231816916,-0.13345564411089295,0.2867820719158513,-0.019160441766577427,0.755577012675312,-0.15712129679447798,-0.022785571676719296,0.892515204460659,0.7333377508476434,-0.11331692804341512,-0.07405564015688214,0.1876617116766564,-0.3496676097586227,-0.6291707072900156,-0.49180381866124284,-0.4984685924250229,0.015424969948579722,0.5656111388629029,0,1,2.038056019689435,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
381,2019-01-19,0.49741060402441367,-0.8964952894902848,-0.14003388363357597,0.004178574481134608,-0.3369870458074832,0.7853167677811105,-1.4607945819880757,-0.00725132849241794,-0.3403866921221557,-0.07534671163190004,0.01828095741211486,-0.569859286646388,-0.08961136200172921,0.10677277141677702,-0.6313684815960972,-0.3910782956536553,-0.05469504562861929,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2019-01-20,-1.0186817626565137,-0.008208220690451982,0.6335700368827801,-0.02578316542564467,1.6427760025343345,-0.6628271617936122,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.24304850078275714,0.0974266124712553,0.005290080603948401,-0.10264545237307433,0.077804972183837,0.10495445154042869,-0.37494072620295354,-0.10826188903101518,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2019-01-21,-0.038063855462256296,0.883693045338926,-0.19338587887526903,0.044691123167954844,-0.47369183816452787,-0.9533858378468305,-0.0014695686575197182,-0.00725132849241794,0.05521855121743335,0.0005937211911292795,-0.08724658266673893,0.28563482092607234,-0.38777073853167854,-0.7946871295410172,0.07597171643257898,-0.4727379713849286,-0.15648334528102176,0.4515664911455497,0,1,1.0636760601767166,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
384,2019-01-22,0.26427046148157785,-0.09700388348147941,-0.540173843842198,0.02964228237339681,-1.3607901613524158,0.7735802796608521,1.703809109147161,-1.1702569792444089,-0.17021930358015214,0.09551926221991613,0.05785378494168514,0.013847972676939553,-0.17738972113299792,-0.0994052329497344,-0.7969702445579467,-0.4402864886294984,-0.16240508255958108,0.10943254799348978,1,1,-2.18425713819901,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
385,2019-01-23,-0.19233793298411547,0.9362021679453191,0.42016205865205836,0.025574034762364264,1.096371974500904,0.0912854727562431,-0.10640969875434404,-0.2301583120502371,0.22300433494363767,0.03223556820072494,0.12380849749096864,0.06962182101470948,-0.353029927843355,-0.642566924742014,-0.10132985875763051,-0.45903987987176526,-0.2257101153138307,-0.11865674744121688,0,1,1.38846938001429,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
386,2019-01-24,0.08715806449909556,-0.6781358191589595,0.42016205956407476,0.006029091868410418,1.096018049749537,-0.07693350993881912,-0.053119925766037634,0.15552839354326362,0.3939878478024623,-0.14179459035205116,-0.15320129521602247,0.39747761732826714,-0.327341107580459,-0.5447153208497714,-0.6447716061737118,-0.46916867687881136,-0.3110145532550365,1.4779683206017296,0,1,0.08929610066399915,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
387,2019-01-25,-0.06203280253386485,0.10115738747558727,-0.6468778334135671,0.029034182147892027,-1.633434760506461,0.10303022373277743,-0.12198680795551489,0.3315385388600883,1.0595750495638807,0.1271611092295118,0.08423566996139849,-0.28272725261120213,-0.334175640072,-0.5697989477731991,-0.5468695497322889,-0.45824219767764907,-0.3509846261785662,0.10943254799348978,1,1,0.7388827403391439,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
388,2019-01-26,-0.048975516647376635,-0.45124684336590737,0.3134580699927057,-0.022019201312448965,0.823026189841648,0.7016440738229122,-1.429640519958863,-0.00725132849241794,-1.5700288896548997,-0.15761551385684877,-0.021291870117455296,-0.08442023629913127,-0.32676544232065546,-0.5426309481743021,-0.571966109840975,-0.5777551831949224,-0.3798556491246841,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2019-01-27,-0.15228543042451814,-1.0115403504456093,-0.3534418627763142,-0.013012960667865265,-0.882577160509586,-0.49423464345832774,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.09551926221991613,0.21350690655799434,0.014143072403594421,-0.2808857753805543,-0.3884307096889537,-0.5447841023486826,-0.6635588467932544,-0.42658362215454504,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2019-01-28,-0.7322668346558993,1.6899378370280818,0.17406660072578278,0.05549847857854988,0.5500457498163942,-1.5072453985976049,1.545579049688902,-0.05940875987766809,0.16828908245890686,0.1429820327343097,0.10006480097322669,0.16670963108416081,-0.31044269733132634,-0.48521913625836394,-0.39050435780715986,-0.6066059180010722,-0.4764058223559465,3.5307719795140886,0,1,1.0636760601767166,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
391,2019-01-29,-0.2978529650094939,-0.4474777519693816,0.006821387085492149,-0.011535181701294512,0.07247611265266919,1.468108262433721,0.019846277988551302,-0.23516463818234531,-0.05797319484863541,-0.04686904932326429,0.13172306299688286,0.0333245546361608,-0.34116904004072496,-0.5961450368209932,-0.48734268874867376,-0.6980234063753342,-0.5118439694553302,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2019-01-30,0.27861534150811484,0.15598992258668806,-0.27027084415999275,0.0060809617034245445,-0.677671114631101,-0.6097363806849755,-0.1219868079555146,1.2593127556962374,-0.0014634165397066797,-0.06268997282806206,-0.1532012952160227,0.13513396033209002,-0.32211012524958965,-0.5259301370362595,-0.5983257830028819,-0.6765581601820453,-0.5457944389895034,0.7937004342976096,0,1,1.0636760601767166,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
393,2019-01-31,-0.2160515903601539,0.10917057904737902,0.4942182996183572,0.05319858398171823,1.2999387688898856,0.7244548738028426,-0.09083274592630203,0.8433010418779359,0.7958974146484573,-0.03104812581846625,-0.05822650914505416,-0.11068411197141446,-0.3094357523833586,-0.4817780430329245,-0.5280746802276639,-0.664975500974368,-0.5732772569410904,0.4515664911455497,1,1,-0.5602905390111464,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
