Date,EURUSDLret,SP500Lret,VIX
2018-05-08,9.550190052055018e-05,0.0006214362616139553,14.710000038146973
2018-05-09,9.492686243969887e-05,0.007317834220210495,13.420000076293945
2018-05-10,-3.551899771197085e-05,0.00665063219904242,13.229999542236328
2018-05-11,0.00019057248482109933,0.0018420675921141086,12.649999618530273
2018-05-14,4.777604267756278e-05,-0.0030501753940953007,12.930000305175781
2018-05-15,-7.16358250767192e-05,-0.002629866734905199,14.630000114440918
2018-05-16,-0.00014188066730296832,0.0036208682702555373,13.420000076293945
2018-05-17,0.00023628810268184444,0.00015438758783178867,13.430000305175781
2018-05-18,0.00027119587184342174,-0.001613211688411919,13.420000076293945
2018-05-21,0.00024702723920089355,-0.000870412919777018,13.079999923706055
2018-05-22,0.0003065502595054007,-0.005089048583003371,13.220000267028809
2018-05-23,-9.434317615368951e-05,0.007089841117042718,12.579999923706055
2018-05-24,0.0002575870864762475,-0.001165087668778528,12.529999732971191
2018-05-25,-4.6878675910696805e-05,-0.0008338103848839935,13.220000267028809
2018-05-28,0.0001169833334762009,,
2018-05-29,-4.6444254062145614e-05,-0.0056534290311570316,17.020000457763672
2018-05-30,0.00015001267697245895,0.007953719979900539,14.9399995803833
2018-05-31,9.339165175341849e-05,-0.005790372663128458,15.430000305175781
2018-06-01,-1.1723926408288921e-05,0.005838722482258328,13.460000038146973
2018-06-04,-0.00011666260778478274,0.0018949290090050001,12.739999771118164
2018-06-05,-0.00010534189363114321,0.00012372996382009794,12.399999618530273
2018-06-06,-3.51739116150505e-05,0.0069133391456277435,11.640000343322754
2018-06-07,0.00012958037169860163,-0.001612191966037059,12.130000114440918
2018-06-08,0.00011795055318284509,0.004757538411575102,12.180000305175781
2018-06-11,-0.00024751324921544514,0.0006544442814524617,12.350000381469727
2018-06-12,7.067278775597145e-05,0.0004486356906401255,12.34000015258789
2018-06-13,5.875271041695827e-05,-0.004425244607852522,12.9399995803833
2018-06-14,0.00011802727271596403,-0.0002587170395303966,12.119999885559082
2018-06-15,0.00027748566828518365,0.000676528367025344,11.979999542236328
2018-06-18,-9.282636711352462e-05,0.0028738726897567413,12.3100004196167
2018-06-19,5.801383190782654e-05,0.0038371199793070083,13.350000381469727
2018-06-20,-6.943354012063154e-05,-0.0008704679351973372,12.789999961853027
2018-06-21,0.00017369631410563165,-0.007073730499399734,14.640000343322754
2018-06-22,-0.0001044561969742843,-0.0021430428563144394,13.770000457763672
2018-06-25,7.002694813619633e-05,-0.009476197512302975,17.329999923706055
2018-06-26,8.180041182869155e-05,0.00034523794814585873,15.920000076293945
2018-06-27,0.000186450417469656,-0.01061898131919163,17.90999984741211
2018-06-28,0.00010412612673104028,0.00650791482036046,16.850000381469727
2018-06-29,-0.00012721208849505078,-0.003217252109380511,16.09000015258789
2018-07-02,1.1636657021214823e-05,0.00801233012707141,15.600000381469727
2018-07-03,0.00011632728161276283,-0.007362591113295333,16.139999389648438
2018-07-04,-1.1655818405800604e-05,,
2018-07-05,4.6612131163150315e-05,0.004548852666690091,14.970000267028809
2018-07-06,0.0001753245572932641,0.008054663544716983,13.369999885559082
2018-07-09,4.696559405924813e-05,0.003075587879032926,12.6899995803833
2018-07-10,-4.704601232681009e-05,0.0018916705119078844,12.640000343322754
2018-07-11,-0.0002814384644331885,-0.0020886632833874577,13.630000114440918
2018-07-12,9.331538227118557e-05,0.005428782186021086,12.579999923706055
2018-07-13,0.00018660941579394836,0.0015648231781976694,12.180000305175781
2018-07-16,1.1636113024036114e-05,0.0003823675385661432,12.829999923706055
2018-07-17,-9.365706515537815e-05,0.007219305333652719,12.0600004196167
2018-07-18,-0.00038456299186102313,0.001517697868603812,12.100000381469727
2018-07-19,-4.657445641670754e-05,-0.0017385998542957478,12.869999885559082
2018-07-20,3.4980502464768015e-05,-0.0009703126990816497,12.859999656677246
2018-07-23,1.1675396563764578e-05,0.0027862485956929085,12.619999885559082
2018-07-24,-0.00038597015789391617,-9.928216063100453e-05,12.40999984741211
2018-07-25,-0.00018697517522951485,0.010007529986619046,12.289999961853027
2018-07-26,-0.00019955086396847323,0.0006874582524965478,12.140000343322754
2018-07-27,-0.00013974940446242966,-0.008312827244726375,13.029999732971191
2018-07-30,-0.00023316829873412488,-0.005834619533119676,14.260000228881836
2018-07-31,-0.00010538208729103634,0.0023320434495465495,12.829999923706055
2018-08-01,0.0,-0.0027721280794860796,13.149999618530273
2018-08-02,0.00017495808255410213,0.009503062246659037,12.1899995803833
2018-08-03,3.4674779128002424e-05,0.0037848499625800715,11.640000343322754
2018-08-06,8.09381359337502e-05,0.003553127659922649,11.270000457763672
2018-08-07,4.620773243909759e-05,0.0008854972703554575,10.930000305175781
2018-08-08,-3.493117070011677e-05,0.00031845785664861735,10.850000381469727
2018-08-09,5.801101584616689e-05,-0.001264230129982794,11.270000457763672
2018-08-10,-0.0004149354479143832,-0.0019815573389792857,13.15999984741211
2018-08-13,-0.00010252045501277322,-0.004783143940685929,14.779999732971191
2018-08-14,0.0003534297571105228,0.004262680933025614,13.3100004196167
2018-08-15,-0.00021558014149153387,-0.003393305041391953,14.640000343322754
2018-08-16,0.0,0.003261564312199539,13.449999809265137
2018-08-17,-7.966963939966131e-05,0.004152214231338405,12.640000343322754
2018-08-20,-1.1464649638829028e-05,0.0010926732394808104,12.489999771118164
2018-08-21,0.0001952545676526032,0.0005065800712742003,12.859999656677246
2018-08-22,3.4702497908738315e-05,0.00029009459420186395,12.25
2018-08-23,-0.00012748678345116723,-0.0011579159117123283,12.40999984741211
2018-08-24,4.6163205114367045e-05,0.004301822087952643,11.989999771118164
2018-08-27,0.0003843425938972624,0.004168541838200567,12.15999984741211
2018-08-28,1.1733659998457017e-05,-0.0013553897544263866,12.5
2018-08-29,-0.00015201748179337015,0.00461590027346195,12.25
2018-08-30,3.5122838568252774e-05,-0.0026884576379186485,13.529999732971191
2018-08-31,-0.00010505293379687333,0.0010861939033985002,12.859999656677246
2018-09-03,0.00022043851527262496,,
2018-09-04,0.00020907847123711952,-8.284552731389415e-05,13.15999984741211
2018-09-05,-0.00012746758197209704,-0.0010345647479003339,13.90999984741211
2018-09-06,2.3257695109167208e-05,-0.0036727674841754796,14.649999618530273
2018-09-07,-0.0003254623545563096,0.0011916230185651854,14.880000114440918
2018-09-10,0.00018500086469000829,-0.0014795505473305832,14.15999984741211
2018-09-11,0.00022022724620805,0.005667152131462522,13.220000267028809
2018-09-12,1.1616617293630954e-05,0.00021805778888237383,13.140000343322754
2018-09-13,0.0002325153206085888,0.002527081517639551,12.369999885559082
2018-09-14,0.00011695462209681726,-0.00048178133991430317,12.069999694824219
2018-09-17,0.0004649929840109765,-0.005189374324565249,13.680000305175781
2018-09-18,0.0,0.004683339418460403,12.789999961853027
2018-09-19,9.339238664909354e-05,0.0004643019764346891,11.75
2018-09-20,4.6665316410378036e-05,0.003767223407659074,11.800000190734863
2018-09-21,-1.1843996346748154e-05,-0.0024171741332857685,11.680000305175781
2018-09-24,0.0,-0.0008422793263979286,12.199999809265137
2018-09-25,-2.342987506958556e-05,-0.0021208206054675084,12.420000076293945
2018-09-26,-0.0002470388535369153,-0.003781596262595111,12.890000343322754
2018-09-27,0.00011750611846975329,0.0008068105097720557,12.40999984741211
2018-09-28,4.6507273069789396e-05,0.0013564371527127071,12.119999885559082
2018-10-01,3.48223697090052e-05,-0.000581092479361797,12.0
2018-10-02,0.0,-0.00012659573481133202,12.050000190734863
2018-10-03,0.0001154828855183699,-0.0021102007735388996,11.609999656677246
2018-10-04,-9.182058306079165e-05,-0.0060952298356612995,14.220000267028809
2018-10-05,4.605744875761304e-05,-0.005863751384192303,14.819999694824219
2018-10-08,-0.0001152444274542817,0.0023949856259518703,15.6899995803833
2018-10-09,-4.5943926534719706e-05,-0.0007530725043265709,15.949999809265137
2018-10-10,0.00025312108114137425,-0.031177974153111493,22.959999084472656
2018-10-11,0.00010377923891165589,-0.017620032088281883,24.979999542236328
2018-10-12,0.0,-0.0012316215047773191,21.309999465942383
2018-10-15,3.467562756787691e-05,-0.004729269864410465,21.299999237060547
2018-10-16,1.1526365583824802e-05,0.015374196986374777,17.6200008392334
2018-10-17,-9.26831971588176e-05,-0.000875293956050592,17.399999618530273
2018-10-18,0.0,-0.011926647366610666,20.059999465942383
2018-10-19,0.000423875583778138,-0.0028429596796089723,19.889999389648438
2018-10-22,-0.00014965466824917237,-0.006531902803333872,19.639999389648438
2018-10-23,0.00027529879657869514,0.007199196270265862,20.709999084472656
2018-10-24,4.592610034072144e-05,-0.030321370354526325,25.229999542236328
2018-10-25,4.5596330465512765e-05,0.011408160535049686,24.219999313354492
2018-10-26,0.00023891106963477135,-0.003443194935323029,24.15999984741211
2018-10-29,0.0,-0.015552785595282738,24.700000762939453
2018-10-30,9.09605921197205e-05,0.015761179058181758,23.350000381469727
2018-10-31,4.528357632171018e-05,0.0022667564182802667,21.229999542236328
2018-11-01,0.0002489477283208461,0.008351183392743058,19.34000015258789
2018-11-02,4.5580214180524276e-05,-0.008188708679607982,19.510000228881836
2018-11-05,4.560308352942974e-05,0.004369866130251626,19.959999084472656
2018-11-06,0.0003765129513115706,0.006206978356784058,19.90999984741211
2018-11-07,-0.00021726993895357832,0.014230687203330154,16.360000610351562
2018-11-08,6.84998955827246e-05,0.00016040565615685416,16.719999313354492
2018-11-09,-1.1429682939150227e-05,-0.0046959115400987805,17.360000610351562
2018-11-12,2.263154440543893e-05,-0.01734903901179137,20.450000762939453
2018-11-13,0.0008308410880290823,-0.002886937154798965,20.020000457763672
2018-11-14,-0.00042990101243125893,-0.013354351561826664,21.25
2018-11-15,-0.00015838048557920424,0.013525953057118057,19.979999542236328
2018-11-16,-3.4104631327993766e-05,0.006500700378570477,18.139999389648438
2018-11-19,0.00015980848084356361,-0.014760106156955118,20.100000381469727
2018-11-20,2.2895073751228544e-05,-0.004799491550054711,22.479999542236328
2018-11-21,-2.2746356273198293e-05,-0.002942935165724748,20.799999237060547
2018-11-22,-4.5533234218263e-05,,
2018-11-23,4.568527893042004e-05,-0.00030385908219571103,21.520000457763672
2018-11-26,-0.00013605143227732056,0.008821446767961205,18.899999618530273
2018-11-27,-7.941101224548839e-05,0.006891234825667995,19.020000457763672
2018-11-28,0.00014687538473034316,0.019260126856763583,18.489999771118164
2018-11-29,0.00017051507128180418,0.0003032376258362205,18.790000915527344
2018-11-30,0.0,0.008152172362159612,18.06999969482422
2018-12-03,3.405364858377466e-05,-4.654572129292259e-05,16.440000534057617
2018-12-04,-9.091308977339468e-05,-0.03005060536367947,20.739999771118164
2018-12-05,-6.799486457481532e-05,,
2018-12-06,0.00015883140458011055,0.012105823279620134,21.190000534057617
2018-12-07,-0.00018202390830018985,-0.021855195747612396,23.229999542236328
2018-12-10,-0.0002508100241182368,0.002604066771697999,22.639999389648438
2018-12-11,0.00013626000529584652,-0.010435395350378456,21.760000228881836
2018-12-12,2.263538765010493e-05,-0.002697122552467338,21.459999084472656
2018-12-13,6.823596460400732e-05,-0.003073855598674761,20.649999618530273
2018-12-14,3.4094438345446505e-05,-0.01136994449490685,21.6299991607666
2018-12-17,-6.790068788958976e-05,-0.017447498617883847,24.520000457763672
2018-12-18,-1.1448393504337177e-05,-0.005381849761953278,25.579999923706055
2018-12-19,-2.274040657537426e-05,-0.01586499777129801,25.579999923706055
2018-12-20,0.00014800833563065913,-0.01182486568711395,28.3799991607666
2018-12-21,-8.021982525431074e-05,-0.019975988135751934,30.110000610351562
2018-12-24,6.823984852349731e-05,-0.0208187225964126,36.06999969482422
2018-12-25,-0.00010264656726280466,,
2018-12-26,0.00018266008591102657,0.04330369354339276,30.40999984741211
2018-12-27,-0.00020447914307934658,0.018790646986020412,29.959999084472656
2018-12-28,1.147146816453937e-05,-0.005228220608197766,28.34000015258789
2018-12-31,9.14956655349407e-05,0.003160405359500105,25.420000076293945
2019-01-01,-0.00010340629363564448,,
2019-01-02,3.442675373047514e-05,0.013262730895744226,23.219999313354492
2019-01-03,6.793769136753532e-05,-0.017827081213335334,25.450000762939453
2019-01-04,1.1407073505489047e-05,0.023016100300477557,21.3799991607666
2019-01-07,-0.000216759704436383,0.005537478546966548,21.399999618530273
2019-01-08,3.437269545572785e-05,0.0024500858781331906,20.469999313354492
2019-01-09,-0.00010311594866890628,0.0019206199078778156,19.979999542236328
2019-01-10,-2.321237262890559e-05,0.008947530559377363,19.5
2019-01-11,-0.0004374834427933126,0.003144030566090618,18.190000534057617
2019-01-14,-0.00022923563641138181,0.0008909876218594904,19.06999969482422
2019-01-15,-2.2962786519577042e-05,0.009700946255616842,18.600000381469727
2019-01-16,0.0002397665337089673,0.0005162058407427625,19.040000915527344
2019-01-17,-7.990134071169478e-05,0.0101730947625686,18.059999465942383
2019-01-18,6.84350321079866e-05,0.007305562192515822,17.799999237060547
2019-01-21,1.1432670408204284e-05,,
2019-01-22,-2.2647715003749152e-05,-0.009442905243352869,20.799999237060547
2019-01-23,2.2658786165558684e-05,-0.001809870418477469,19.520000457763672
2019-01-24,0.00010248469922365633,0.0013216732779659796,18.889999389648438
2019-01-25,0.00031668426259053934,0.0027507696224427585,17.420000076293945
2019-01-28,3.426018269370173e-05,-0.00042348692114192174,18.8700008392334
2019-01-29,2.2840869074149544e-05,-0.001850518770660656,19.1299991607666
2019-01-30,2.28301660309723e-05,0.01028373733514896,17.65999984741211
2019-01-31,0.00018379654490369946,0.006905972840908515,16.56999969482422
2019-02-01,-0.00011452257684569976,0.0015566938301689304,16.139999389648438
2019-02-04,-0.0001719005104017966,0.006768174730788454,15.729999542236328
2019-02-05,4.5865678199951665e-05,0.003424736139034195,15.569999694824219
2019-02-06,0.0001027077279064682,-0.0012585168135430926,15.380000114440918
2019-02-07,-3.408630327186148e-05,-0.004233365211958812,16.3700008392334
2019-02-08,-0.00010208014856426389,0.005747825336112387,15.720000267028809
2019-02-11,0.0,-0.0009589663746362768,15.970000267028809
2019-02-12,-0.00011287157667897304,0.008091683847483369,15.430000305175781
2019-02-13,0.0001699730424324216,0.0009921195544958996,15.649999618530273
2019-02-14,7.894727934430965e-05,0.0008124930452395291,16.219999313354492
2019-02-15,5.6464621314883325e-05,0.005549346294754072,14.90999984741211
2019-02-18,0.0002823935552833995,,
2019-02-19,-1.1275959669901876e-05,0.0037772273601149957,14.880000114440918
2019-02-20,0.0,0.002030969862351067,14.020000457763672
2019-02-21,0.0,-0.0019297906104034927,14.460000038146973
2019-02-22,0.00028348116955693314,0.004306221719817228,13.510000228881836
2019-02-25,0.00018142261870568788,-0.0029426139561625916,14.850000381469727
2019-02-26,0.00011368381941224607,0.0005512793740998058,15.170000076293945
2019-02-27,-9.113064945051771e-05,0.0017491000376683504,14.699999809265137
2019-02-28,0.00020481031938462762,-0.0012992562298782455,14.779999732971191
2019-03-01,7.966148902641337e-05,0.0019528955400546209,13.569999694824219
2019-03-04,5.690309169233356e-05,-0.007690198699306231,14.630000114440918
2019-03-05,-7.938310812583974e-05,-0.0017048567088171294,14.739999771118164
2019-03-06,7.918008238121877e-05,-0.006767741019692026,15.739999771118164
2019-03-07,0.0001357184518588858,-0.0063821177274850545,16.59000015258789
2019-03-08,-0.0003248408898934591,0.004486797125614146,16.049999237060547
2019-03-11,0.00012354253784819196,0.012905809630879473,14.329999923706055
2019-03-12,3.377530812479836e-05,0.001498489778305876,13.770000457763672
2019-03-13,5.650416545448068e-05,0.003970950973428013,13.40999984741211
2019-03-14,-0.00015863771891193396,-0.0006762590498375117,13.5
2019-03-15,6.778528554823622e-05,0.004150327659020591,12.880000114440918
2019-03-18,-1.1268179351409126e-05,0.003652994096870614,13.100000381469727
2019-03-19,5.668181601019914e-05,-0.0028871745456710194,13.5600004196167
2019-03-20,0.0001588552930843073,-0.002514374707349811,13.90999984741211
2019-03-21,-0.00018284587609111234,0.012392190802615484,13.630000114440918
2019-03-22,9.096990589730106e-05,-0.015521400644220723,16.479999542236328
2019-03-25,-2.2583935730883268e-05,0.0008401652894827503,16.329999923706055
2019-03-26,0.00011314976183729058,0.0020599990801032446,14.680000305175781
2019-03-27,3.383426728562196e-05,-0.005102099493632674,15.149999618530273
2019-03-28,3.3797745079073575e-05,0.002147631417723258,14.430000305175781
2019-03-29,4.4903431356815535e-05,0.0021650158993729257,13.710000038146973
2019-04-01,3.3775573848148315e-05,0.006494299819379706,13.399999618530273
2019-04-02,-2.234004765328397e-05,-0.00034870665176705147,13.359999656677246
2019-04-03,8.959302533869036e-05,-0.0009357997832034692,13.739999771118164
2019-04-04,0.0001461744149571107,0.00187712406944318,13.579999923706055
2019-04-05,0.00011235705682639066,0.0029704805619221696,12.819999694824219
2019-04-08,-0.00022437744119213683,0.0025275836231389605,13.180000305175781
2019-04-09,0.0,-0.0029073556366207066,14.279999732971191
2019-04-10,0.00018020080004793287,0.0023710033873015,13.300000190734863
2019-04-11,3.382930620427779e-05,-0.0012455724977243337,13.020000457763672
2019-04-12,0.00012386693530922065,0.0022553384886726522,12.010000228881836
2019-04-15,0.00012433064860889093,-0.000942565358260961,12.319999694824219
2019-04-16,4.523862664520795e-05,-0.0017871340619794937,12.180000305175781
2019-04-17,-1.1197239479174944e-05,-0.005360664335633364,12.600000381469727
2019-04-18,-0.00031640944025020947,7.57234966548528e-05,12.09000015258789
2019-04-19,-1.1246141433081916e-05,,
2019-04-22,0.0,0.0031652642455782675,12.420000076293945
2019-04-23,1.1223269692322083e-05,0.008107942954249863,12.279999732971191
2019-04-24,-1.1257766531430397e-05,-0.00230326397409303,13.140000343322754
2019-04-25,-0.00031236340032479774,-0.0009632763647000712,13.25
2019-04-26,-2.237119583398263e-05,0.004797338878598897,12.729999542236328
2019-04-29,0.00011151507568675185,0.0008328054608461635,13.109999656677246
2019-04-30,8.952941745467581e-05,0.002954355337854289,13.119999885559082
2019-05-01,-0.0002019203911278502,-0.009734523887916988,14.800000190734863
2019-05-02,-8.971551089819937e-05,-0.0015890917340787404,14.420000076293945
2019-05-03,8.940915491675085e-05,0.005593325747847809,12.869999885559082
2019-05-06,-0.0001117876806770584,0.008073533136014183,15.4399995803833
2019-05-07,-0.00023526543896966798,-0.009998213407903715,19.31999969482422
2019-05-08,0.00013433306556164844,-6.604777053655158e-05,19.399999618530273
2019-05-09,7.835226051880211e-05,0.0037971492397747297,19.100000381469727
2019-05-10,0.00031416376838859793,0.006371265241937156,16.040000915527344
2019-05-13,-2.2385055525664392e-05,-0.010021146598751187,20.549999237060547
2019-05-14,1.1249679092445709e-05,0.005054292847776472,18.059999465942383
2019-05-15,7.852206580485686e-05,0.010784179871117343,16.440000534057617
2019-05-16,-0.0002017598635856015,0.00715969197029333,15.289999961853027
2019-05-17,-0.00011169686485345825,0.0003252572530450193,15.960000038146973
2019-05-20,0.0,-0.0006018690087165661,16.309999465942383
2019-05-21,-7.823473830232516e-05,0.0036164434439848662,14.949999809265137
2019-05-22,,7.351148645935257e-05,14.75
2019-05-23,3.344823818671124e-05,-0.005110495095654211,16.920000076293945
2019-05-24,6.715006902450052e-05,-0.0022443721408654696,15.850000381469727
2019-05-27,0.0002914289077682452,,
2019-05-28,2.2364329194148345e-05,-0.009814736465247775,17.5
2019-05-29,0.0,-0.002594521528350727,17.899999618530273
2019-05-30,-8.904968261062243e-05,0.0006887499819637807,17.299999237060547
2019-05-31,0.00011127814744819882,-0.0051066829531869464,18.709999084472656
2019-06-03,5.579727560306711e-05,-0.0025764584538899315,18.860000610351562
2019-06-04,6.741733111336614e-05,0.01459989446764786,16.969999313354492
2019-06-05,-9.003287371104394e-05,0.0028559451565986498,16.09000015258789
2019-06-06,0.0001572380382757521,0.005282092841261763,15.930000305175781
2019-06-07,9.017878505272991e-05,0.007149600579278077,16.299999237060547
2019-06-10,0.00010194246746678141,0.00031178622375700456,15.9399995803833
2019-06-11,-2.2644871487880513e-05,-0.006063269283269763,15.989999771118164
2019-06-12,1.1258612378161607e-05,-0.0010029874816648331,15.90999984741211
2019-06-13,0.00022587251534668805,0.001869164477435248,15.819999694824219
2019-06-14,7.905014700257791e-05,5.539232673920114e-05,15.279999732971191
2019-06-17,8.98064713659803e-05,-2.7711474884182484e-05,15.350000381469727
2019-06-18,-0.0002245953112559507,0.003790927350526998,15.149999618530273
2019-06-19,6.717466399887963e-05,0.002021516676759552,14.329999923706055
2019-06-20,0.0002360389972840507,0.0015514923931228182,14.75
2019-06-21,0.00021457767781047547,-0.000762302335434893,15.399999618530273
2019-06-24,0.00014796597856680477,-0.002058695300111615,15.260000228881836
2019-06-25,1.1293280320560769e-05,-0.00968773460993098,16.280000686645508
2019-06-26,0.00012508881663056778,-0.004209031739211364,16.209999084472656
2019-06-27,1.1318642852989529e-05,0.001799962130787468,15.819999694824219
2019-06-28,0.00013648279457440974,0.003002732074757321,15.079999923706055
2019-07-01,0.00011370966138414303,-0.002385494429806004,14.0600004196167
2019-07-02,3.390211614480213e-05,0.002812585836082636,12.930000305175781
2019-07-03,0.00019192617931988853,0.005939182760302981,12.569999694824219
2019-07-04,0.0,,
2019-07-05,-2.2604088129871e-05,0.002062013363974308,13.279999732971191
2019-07-08,-4.491200353685095e-05,-0.0012828235383921418,13.960000038146973
2019-07-09,0.00011213656140356618,0.004746689320042737,14.09000015258789
2019-07-10,0.0003249781014105961,0.0012603767257698432,13.029999732971191
2019-07-11,-0.00021396159285772342,9.660587435533239e-05,12.930000305175781
2019-07-12,0.00019124232076022336,0.0034600955191550664,12.390000343322754
