Time;BTC / Price, USD;BTC / Addresses, active, count;BTC / Hash rate, mean;BTC / Fees, transaction, mean, USD;BTC / Issuance, continuous, percent, annualized;BTC / NVT, adjusted
2019-11-12;8788,958143;682025;85362510,36;0,858498181;3,41348;83,97962207
2019-11-13;8766,729431;746140;85362510,36;0,917425771;3,413115;71,79125166
2019-11-14;8645,435804;746968;106861216,7;0,73549829;4,272325;68,76277861
2019-11-15;8465,877889;779428;99905752,86;0,776024892;3,99383;68,1194113
2019-11-16;8477,690243;666406;93582603,95;0,682168407;3,740885;135,1144239
2019-11-17;8505,161223;598140;97376493,3;0,670481898;3,891995;168,2067228
2019-11-18;8183,533414;696269;88524084,81;0,764914055;3,537945;81,66351941
2019-11-19;8116,820673;823018;92950289,06;0,842368181;3,71424;75,39976355
2019-11-20;8076,55466;702168;89788714,6;0,68988592;3,587585;89,47287304
2019-11-21;7612,277488;803455;87206195,8;0,878006162;3,46093;72,09696325
2019-11-22;7277,524273;790198;85127203,65;0,931746039;3,334275;49,16989077
2019-11-23;7324,836179;681817;111568229;0,509046981;4,369415;59,97482203
2019-11-24;6943,380656;557217;84482300,6;0,443856938;3,30836;80,23407331
2019-11-25;7139,044686;678695;80612882,25;0,838954083;3,15652;50,6458123
2019-11-26;7165,43773;784964;78678173,07;0,879697857;3,0806;58,5666593
2019-11-27;7526,863817;812540;89641525,06;0,806778798;3,509475;63,46398852
2019-11-28;7436,336382;716192;105119198,5;0,624260842;4,11501;93,92920178
2019-11-29;7747,738042;730014;87706815,88;0,827379288;3,43319;72,09710859
2019-11-30;7556,193721;683831;81257785,31;0,735642061;3,180245;76,94836828
2019-12-01;7417,727206;593329;89641525,06;0,584928404;3,508015;93,53183202
2019-12-02;7318,312522;749060;93510943,41;0,604054266;3,659125;71,54014256
2019-12-03;7306,446233;744688;101894683,2;0,555930547;3,986895;69,93428951
2019-12-04;7215,020345;749562;107698810,7;0,635974989;4,21356;75,98135204
2019-12-05;7404,086795;746859;93362398,67;0,545496122;3,65803;83,18733637
2019-12-06;7534,208356;748047;92816137,38;0,607124623;3,657665;91,54198015
2019-12-07;7512,061403;642350;99217250,3;0,469798051;3,909515;140,954955
2019-12-08;7528,940269;587017;94736471,25;0,389049615;3,73249;169,7262552
2019-12-09;7340,227459;803439;94736471,25;0,522333078;3,732125;82,76788252
2019-12-10;7232,091784;803226;94736471,25;0,524515508;3,73176;73,08811359
2019-12-11;7200,464446;771631;84494690,58;0,597129803;3,32807;82,33458897
2019-12-12;7192,849024;722853;85134801,87;0,523803139;3,35289;85,74615726
2019-12-13;7244,90372;746512;97296916,42;0,509457859;3,831405;86,46403726
2019-12-14;7071,10709;623464;96656805,13;0,357608424;3,805855;145,0282274
2019-12-15;7111,28667;657604;79373800,24;0,563737233;3,12513;167,8034691
2019-12-16;6882,395795;777556;100497472,9;0,465552972;3,956235;88,58624945
2019-12-17;6608,96198;875713;90255692,21;0,475049912;3,55291;63,37561974
2019-12-18;7284,625484;751472;85774913,16;0,635336206;3,37625;64,48424181
2019-12-19;7146,167638;725702;100640144;0,641981934;3,95514;76,18967629
2019-12-20;7184,219172;708265;100413779;0,546618406;3,92959;68,83820467
2019-12-21;7140,298011;610208;113287340,4;0,382383353;4,432925;133,0530383
2019-12-22;7479,402408;589250;108781593,9;0,34065593;4,2559;143,083874
2019-12-23;7321,748724;727796;92045964,05;0,449547508;3,600725;69,54829505
2019-12-24;7235,629084;649535;80459758,78;0,442111585;3,147395;97,54036967
2019-12-25;7191,174166;537049;82390793;0,385553773;3,222585;115,538105
2019-12-26;7194,639758;653003;107494237,7;0,457359077;4,20407;90,33151751
2019-12-27;7237,150447;721861;93333320,19;0,392979987;3,65;84,67968821
2019-12-28;7306,643308;611206;95908032,47;0,328358848;3,75001;114,8022963
2019-12-29;7391,578521;589993;99770100,89;0,331584112;3,900755;136,1835014
2019-12-30;7229,397101;735877;106850559,7;0,355443728;4,17706;86,06895591
2019-12-31;7167,395055;657164;93333320,19;0,363958085;3,648175;101,0986978
2020-01-01;7170,631869;524360;112929774,5;0,28146057;4,377445;166,2363654
2020-01-02;6946,825269;671016;96717718,31;0,326500428;3,546705;95,36121573
2020-01-03;7315,30936;721747;115924073,7;0,376026522;4,25079;66,89511992
2020-01-04;7343,164194;611397;115238132,5;0,316004384;4,22524;129,1557001
2020-01-05;7345,530692;597061;111808426,1;0,303037204;4,09895;134,5614092
2020-01-06;7765,797735;724219;92602070,72;0,535130172;3,3945;75,40635323
2020-01-07;8136,086842;775757;120725662,6;0,604910689;4,424895;74,56906435
2020-01-08;8059,699529;754553;97403659,58;0,786514267;3,5697;78,8893486
2020-01-09;7817,136093;773570;107692778,5;0,726124384;3,94638;66,00455101
2020-01-10;8129,81792;792103;102205248,4;0,79365164;3,7449;72,07138032
2020-01-11;8032,005495;640445;111808426,1;0,471169349;4,096395;134,4387601
2020-01-12;8164,549993;581504;103577131;0,419414268;3,794175;162,6327922
2020-01-13;8121,925668;705443;98089600,84;0,489930625;3,59306;89,00379434
2020-01-14;8830,167873;850757;99850250,97;0,67525429;3,6427;60,57978254
2020-01-15;8811,448203;759192;110915119,4;0,830697302;3,79308;56,01451347
2020-01-16;8718,686998;739283;116791417,1;0,634293425;3,99383;70,24389143
2020-01-17;8912,541904;756728;116791417,1;0,670844203;3,9931;67,65117842
2020-01-18;8928,180757;649187;96958912,29;0,557849802;3,31493;122,405378
2020-01-19;8687,354837;622774;110180582,2;0,493492673;3,766435;130,1003298
2020-01-20;8636,258786;741539;111649656,6;0,492522055;3,81644;77,19834233
2020-01-21;8730,86756;756250;112384193,8;0,576824122;3,840895;96,38178326
2020-01-22;8647,900474;771727;114587805,4;0,565074553;3,916085;86,30314616
2020-01-23;8366,384614;789764;116791417,1;0,535607042;3,99091;73,15914209
2020-01-24;8423,390958;720051;111649656,6;0,423498971;3,814615;106,0790404
2020-01-25;8344,774569;665971;120464103,2;0,33508408;4,115375;155,4255598
2020-01-26;8573,87481;544915;105038821,7;0,346051978;3,58795;169,7718675
2020-01-27;8901,959285;726725;94755300,65;0,647671882;3,236455;83,91322987
2020-01-28;9297,388318;812560;107492950,7;0,611509095;3,5624;86,75994513
2020-01-29;9311,947544;767507;123011831,7;0,555369884;4,01354;88,86539224
2020-01-30;9508,920965;765495;119936535,9;0,568962659;3,9128;71,5213846
2020-01-31;9357,284782;762130;110710648,5;0,633251254;3,61131;70,14835397
2020-02-01;9381,886029;743933;116092416,2;0,546486142;3,78651;104,1921116
2020-02-02;9339,387063;706042;109941824,6;0,530192913;3,585395;151,9387146
2020-02-03;9279,812521;879860;113785944,3;0,606031067;3,71059;48,02204119
2020-02-04;9161,627198;764885;101484761,2;0,709961559;3,30909;96,16420587
2020-02-05;9628,136776;823713;122243007,8;0,662713447;3,985435;86,2970884
2020-02-06;9739,280436;765225;103791233;0,851714368;3,38355;56,3078287
2020-02-07;9800,2794;865396;106866528,8;0,907856073;3,48356;63,3231779
2020-02-08;9911,293408;709380;106866528,8;0,658605632;3,483195;83,36011022
2020-02-09;10151,0832;695691;117630064,1;0,637294864;3,833595;114,3927751
2020-02-10;9872,361873;703356;93796521,68;0,944549042;3,05651;80,94634646
2020-02-11;10272,22256;885934;114210895,8;0,963561033;3,70767;58,7446107
2020-02-12;10360,13522;822547;109742275,2;1,13027053;3,556925;70,96292885
2020-02-13;10235,49732;815808;108969442,3;1,052675711;3,53174;71,23105183
2020-02-14;10361,61569;741471;104332444,7;1,036332295;3,380995;75,2282286
2020-02-15;9911,724327;736640;109742275,2;0,864220041;3,55583;105,82359
2020-02-16;9952,046612;655188;109742275,2;0,736494482;3,555465;96,00741791
2020-02-17;9683,079628;773751;121334769;0,712441179;3,930685;66,13148885
2020-02-18;10195,30379;783570;115924938,6;0,957228881;3,75512;79,17369312
2020-02-19;9636,002299;792783;108969442,3;0,887185589;3,52955;65,88824437
2020-02-20;9614,030122;766448;97376948,41;0,840262416;3,1536;74,08720814
2020-02-21;9701,797503;768521;119016270,3;0,675896263;3,854035;94,50805236
2020-02-22;9675,249058;660812;114379272,7;0,577093028;3,703655;139,3552842
2020-02-23;9972,842423;622397;109742275,2;0,584008131;3,553275;123,9595666
2020-02-24;9648,007883;758122;108969442,3;0,675890617;3,527725;84,83160371
2020-02-25;9344,28714;743278;111005384,3;0,692108979;3,60255;98,36321109
2020-02-26;8798,888949;778003;104700775,4;0,789605859;3,402165;77,8234685
2020-02-27;8779,029482;777389;113169220,5;0,698095199;3,676645;66,89093733
2020-02-28;8750,593446;778213;121637665,6;0,612941216;3,95149;67,19857511
2020-02-29;8582,0903;679597;107010351,4;0,512543273;3,475895;128,5769847
2020-03-01;8541,773894;674209;136264979,8;0,39543019;4,425625;145,2383796
2020-03-02;8906,214756;829550;114708937,8;0,606800825;3,72519;80,09479409
2020-03-03;8768,810614;840712;117788372,4;0,630134948;3,824835;80,49420593
2020-03-04;8756,369572;857423;128566393,4;0,591082808;4,174505;87,22674056
2020-03-05;9062,615803;793221;125486958,8;0,633575394;4,073765;71,48649006
2020-03-06;9147,085059;804945;119328089,6;0,721664457;3,873745;76,5080654
2020-03-07;8898,306957;682432;120867806,9;0,52285224;3,92302;125,7419649
2020-03-08;8109,614541;654911;121637665,6;0,434374054;3,94784;119,7221228
2020-03-09;7896,38532;809850;120142063,5;0,585776289;3,747455;60,13721272
2020-03-10;7909,927875;807778;108616241,4;0,668703039;3,29741;65,66201257
2020-03-11;7939,341335;728889;97919187,32;0,834299239;2,97256;53,52514045
2020-03-12;4959,313414;909601;124250397,3;0,863762731;3,771545;24,32280975
2020-03-13;5627,692388;786409;102856289,2;1,70111708;3,121845;23,28368143
2020-03-14;5145,172506;772769;105324840,1;0,99512558;3,196305;50,76589397
2020-03-15;5358,610663;629326;97919187,32;1,005770882;2,971465;68,54172747
2020-03-16;5012,927388;725120;97919187,32;1,150588188;2,9711;35,15214448
2020-03-17;5416,754711;765477;101210588,6;1,214517901;3,070745;42,57624504
2020-03-18;5392,487836;633373;82285031,36;1,400466353;2,496235;50,22444406
2020-03-19;6203,551632;709786;88044983,55;1,607910369;2,67107;51,04936457
2020-03-20;6174,149476;734614;89690684,18;1,729613445;2,72071;49,39403249
2020-03-21;6175,831022;637554;102033438,9;1,148270147;3,094835;97,79968952
2020-03-22;5830,56098;579901;104501989,8;0,960904006;3,169295;99,15642394
2020-03-23;6486,408657;667486;92159235,12;1,272576032;2,794805;68,76232342
2020-03-24;6775,057619;736233;108616241,4;1,074481692;3,29376;50,91613669
2020-03-25;6689,969013;587460;75702228,85;1,417375691;2,295485;66,01110019
2020-03-26;6754,460336;889704;111836546,4;1,262995341;3,99164;82,86070916
2020-03-27;6490,795415;807651;107197274,9;0,96939769;3,866445;71,05211824
2020-03-28;6231,81989;627230;93365368,43;0,740025038;3,367125;107,2952532
2020-03-29;5904,857587;591287;104430893,6;0,536299166;3,76607;128,2270099
2020-03-30;6436,9057;770915;101664512,3;0,606381616;3,665695;75,31033894
2020-03-31;6432,383242;816889;109963656,2;0,645798288;3,96463;68,54374601
2020-04-01;6643,110009;824108;105814084,2;0,638503808;3,814615;81,9905404
2020-04-02;6792,742222;798186;105814084,2;0,555873037;3,81425;67,63442422
2020-04-03;6751,902552;750332;91290582,46;0,631917221;3,290475;77,80880493
2020-04-04;6859,989169;657862;108580465,5;0,442162436;3,913165;139,3441296
2020-04-05;6790,812473;596364;121029181,3;0,385011675;4,361385;151,4025001
2020-04-06;7298,173745;780832;88524201,18;0,555111949;3,189735;59,81700888
2020-04-07;7187,593337;938358;116188014;0,579259502;4,18582;58,71817548
2020-04-08;7372,194764;760207;103260704,5;0,584666014;3,587585;84,68016144
2020-04-09;7299,579188;730620;112650577,8;0,590033306;3,836515;53,18235438
2020-04-10;6859,822675;735297;119234053,2;0,493687332;4,06026;78,64690067
2020-04-11;6883,182229;634944;116308064,1;0,380801368;3,959885;145,9197844
2020-04-12;6978,666287;618062;111919080,6;0,393428462;3,810235;154,322865
2020-04-13;6863,575533;764583;125086031,2;0,39901156;4,25809;84,07634138
2020-04-14;6875,538503;843493;122891539,4;0,530293102;4,1829;94,79971812
2020-04-15;6625,475775;926278;123623036,7;0,557848561;4,207355;80,70697598
2020-04-16;7127,792282;880665;112650577,8;0,632227616;3,83323;63,48257276
2020-04-17;7081,395198;844316;92900151,84;0,629459285;3,1609;75,12349913
2020-04-18;7262,792344;847811;115576566,9;0,486697605;3,932145;124,7676751
2020-04-19;7150,244215;718815;111187583,3;0,441379231;3,782495;152,1039449
2020-04-20;6853,273415;842251;117771058,6;0,488203081;4,005875;76,43893492
2020-04-21;6870,423699;818062;116039619,8;0,516322533;3,70694;86,89889315
2020-04-22;7123,65692;762361;103923467,2;0,660955319;3,259085;89,16781473
2020-04-23;7488,605165;935989;112649865,2;0,943011877;3,532105;66,13763883
2020-04-24;7506,443316;893187;114236483,1;0,856430083;3,581745;57,66514357
2020-04-25;7537,738209;813456;107890011,8;0,746463898;3,382455;134,7947934
2020-04-26;7684,068522;724250;108683320,7;0,637815142;3,40691;156,9180382
2020-04-27;7777,491519;876229;111856556,3;0,701956812;3,50619;76,27888937
2020-04-28;7769,899698;926669;122169572,2;0,65489518;3,82885;79,84597221
2020-04-29;8761,83717;911617;115029792;1,420183806;3,60474;48,20618411
2020-04-30;8652,410991;947585;107096702,9;2,930758477;3,35581;43,0895661
2020-05-01;8855,535258;955523;111856556,3;2,859145943;3,50473;59,69085414
2020-05-02;8977,281705;970554;117409718,7;2,115300753;3,678105;117,5127546
2020-05-03;8896,795638;909805;133275896,9;1,808603702;4,17487;121,0262173
2020-05-04;8881,954305;889636;125342807,8;1,826934096;3,92594;77,93623585
2020-05-05;8985,879599;970464;126330903,9;1,968212481;3,925575;89,09465251
2020-05-06;9266,813073;972369;123288445,7;1,902750228;3,825565;70,051384
2020-05-07;9993,753177;1020443;117684425,4;2,643640032;3,65146;49,0578228
2020-05-08;9859,323605;949216;109678682,2;3,158285814;3,402895;57,29857353
2020-05-09;9577,338922;906900;108878107,9;2,631075122;3,37771;70,36838885
2020-05-10;8715,033293;869262;136097634,8;1,910601224;4,22159;95,10133995
2020-05-11;8591,652884;999192;125690168,6;2,540062807;3,53831;59,53842231
2020-05-12;8817,250681;954129;116883851,1;2,780411095;1,81259;59,51001222
2020-05-13;9322,997202;858458;95268344,37;3,485866492;1,477155;54,08212731
2020-05-14;9801,269488;880861;91265472,76;5,353328705;1,415105;78,9181815
2020-05-15;9326,875859;895670;100071790,3;4,786764987;1,551615;73,15715626
2020-05-16;9395,475389;880534;100872364,6;3,433950396;1,564025;121,7397863
2020-05-17;9682,532481;763444;81658580,89;4,071609913;1,266185;158,1713341
2020-05-18;9726,850022;970423;102473513,3;5,96713165;1,58848;73,63881631
2020-05-19;9754,201462;890493;92066047,08;6,504745108;1,42715;83,60626218
2020-05-20;9515,70255;865708;86731596,76;6,591520266;1,42715;68,67957462
2020-05-21;9068,801229;928630;98579623,7;6,118522189;1,62571;63,24988759
2020-05-22;9161,815034;797526;83529299,47;5,164791592;1,37751;76,00080781
2020-05-23;9183,662125;848702;89549429,17;3,545527319;1,47679;132,1518964
2020-05-24;8806,230657;807939;87291880,53;3,036291469;1,439195;112,7181694
2020-05-25;8909,192582;828919;94064526,43;3,095058088;1,550885;60,71372386
2020-05-26;8835,137253;852839;93312010,22;2,363007555;1,538475;95,53906579
2020-05-27;9169,057439;913075;103847237,2;2,44321257;1,712215;72,89184231
2020-05-28;9568,261853;866559;98579623,7;2,853672652;1,625345;79,07740813
2020-05-29;9432,413333;852420;95569558,86;3,107314637;1,57534;65,25428353
2020-05-30;9691,680491;902498;117392529;2,31531161;1,93523;141,9818868
2020-05-31;9433,943847;801889;112877431,7;2,264762313;1,86077;109,003146
2020-06-01;10199,13505;870833;100837172,3;2,639267599;1,66221;54,77396597
2020-06-02;9512,346533;899961;97074591,28;3,047391019;1,60016;44,54006723
2020-06-03;9642,2734;950153;104599753,4;2,494151446;1,723895;75,3888312
2020-06-04;9813,360679;884109;108319274,2;1,917061262;1,872815;64,84963146
2020-06-05;9641,891623;918647;122192367,7;1,640035425;2,21993;71,20175757
2020-06-06;9668,670539;771819;133797229,5;1,073292878;2,430535;175,972802
2020-06-07;9747,580111;690992;108539589,2;1,022920919;1,97173;180,1640567
2020-06-08;9769,342361;986341;110587506;1,285615968;2,008595;76,40820477
2020-06-09;9779,422166;910121;109222228,1;1,044249679;1,983775;88,4918171
2020-06-10;9888,444175;909669;111952783,8;1,18096196;2,03305;92,9391141
2020-06-11;9277,451169;1048342;126288201,3;1,065090497;2,293295;65,29241874
2020-06-12;9456,161533;909615;111270144,9;0,892612861;2,02064;87,67192261
2020-06-13;9461,333799;800767;107856950,3;0,701881333;1,95859;164,2993327
2020-06-14;9342,955635;698545;116048617,4;0,553698409;2,107145;206,7395416
2020-06-15;9441,383211;867844;94204171,77;1,133560819;1,71039;66,55489111
2020-06-16;9520,091948;986219;106884937,5;1,418950557;1,858945;70,82265713
2020-06-17;9448,693561;918592;108283617,6;1,334525498;1,71039;74,82920582
2020-06-18;9389,990766;854866;96513659,14;1,50813195;1,52424;87,30812085
2020-06-19;9285,991583;947402;112206937,1;1,321456595;1,772075;67,7246129
2020-06-20;9357,292464;760742;107498953,7;0,979011383;1,697615;157,3792322
2020-06-21;9284,769372;710176;114560928,7;0,89478373;1,80894;188,3514738
2020-06-22;9684,620185;850006;112206937,1;1,169077209;1,77171;82,6513047
2020-06-23;9611,725998;1034537;123976895,5;1,241137207;1,957495;62,38421259
2020-06-24;9292,943544;917620;109068281,5;1,251047512;1,72207;76,76083036
2020-06-25;9247,121432;901033;110637609,3;1,192826883;1,74689;64,50480667
2020-06-26;9159,437772;929963;128684878,9;0,943479542;2,03159;74,08759775
2020-06-27;9002,165617;761896;108283617,6;0,755190654;1,709295;150,8564431
2020-06-28;9108,065675;686270;117699584,3;0,672196333;1,85785;160,533751
2020-06-29;9184,247366;962232;113776264,8;0,980734;1,7958;92,66665717
2020-06-30;9143,967585;926238;115344545,2;1,33052692;1,82062;81,61702467
2020-07-01;9241,339612;1078007;127111309;1,51561287;2,006405;77,46082599
2020-07-02;9094,387287;951042;128680584,5;1,496798182;2,03086;74,53988062
2020-07-03;9066,690697;944676;127895946,7;1,47559259;2,01845;88,30546182
2020-07-04;9126,219555;799989;123188120,5;0,995050487;1,94399;142,0908684
2020-07-05;9079,614018;771473;127895946,7;0,832845141;2,018085;170,4650112
2020-07-06;9338,942591;989688;120834207,4;1,019445265;1,90676;82,52493288
2020-07-07;9252,158733;969354;126326671,3;1,097904589;1,993265;85,49796095
2020-07-08;9434,567956;1024085;118480294,2;1,319948918;1,86953;75,27209946
2020-07-09;9231,502348;1033334;128680584,5;1,380898777;2,03013;80,79137569
2020-07-10;9285,221015;976205;126326671,3;1,301187859;1,9929;83,93615304
2020-07-11;9237,171008;885970;122403482,8;0,993110822;1,93085;148,6816118
2020-07-12;9289,097977;745665;119264931,9;0,788373947;1,88121;186,2313409
2020-07-13;9236,622501;909653;121474836,1;1,243898113;1,819525;77,61456202
2020-07-14;9260,356987;993499;124167138,5;1,60774063;1,782295;83,27658351
2020-07-15;9196,725559;971186;118993507,8;1,916810755;1,707835;73,95267481
2020-07-16;9132,592312;966383;117268964,2;2,059948639;1,683015;81,36882393
2020-07-17;9156,46871;847984;101748071,9;2,443782671;1,46;89,54016143
2020-07-18;9175,905309;892684;112095333,4;2,182085142;1,608555;130,6647819
2020-07-19;9218,842311;872974;112957605,2;1,564112912;1,620965;157,6570737
2020-07-20;9167,190568;940265;121580323,2;2,334910287;1,7447;93,71790135
2020-07-21;9388,57435;927506;107783974,4;3,139688094;1,546505;79,03884772
2020-07-22;9531,25743;1017627;124167138,5;3,733193441;1,781565;70,08234213
2020-07-23;9609,166715;977856;117268964,2;3,847735464;1,682285;68,78870015
2020-07-24;9548,100727;1083981;138825759,1;3,196347499;1,99144;75,25047392
2020-07-25;9702,45279;972156;122442595;2,95563781;1,75638;111,2802768
2020-07-26;9933,906554;999311;136238943,7;2,512187018;1,95421;103,9160561
2020-07-27;11046,50833;1022491;128082098,1;4,221429743;1,842885;51,77754909
2020-07-28;10944,61298;1059084;121437040,4;5,835329421;1,793245;55,47905896
2020-07-29;11115,77128;1039672;123949530,9;5,595781422;1,830475;62,52562534
2020-07-30;11135,39073;968423;113062072,1;6,075706794;1,66951;61,99309352
2020-07-31;11338,19734;1062923;128137015;5,459743916;1,89216;65,13635094
2020-08-01;11797,58213;954055;114737065,8;4,988818227;1,693965;92,18191578
2020-08-02;11094,02068;950873;118087053,1;4,132669854;1,743605;104,7230736
2020-08-03;11236,09568;1080975;135674486,5;4,368476321;2,00312;66,37753935
2020-08-04;11202,65191;1003351;121437040,4;3,837062406;1,79288;74,01827722
2020-08-05;11721,43847;957619;108037091,1;5,586387873;1,594685;81,39485024
2020-08-06;11769,30911;1120216;130649505,5;6,353434774;1,92866;72,39915418
2020-08-07;11598,96906;1049182;127299518,2;4,828995075;1,87902;58,42064292
2020-08-08;11743,00864;951540;118924549,9;3,29639777;1,755285;107,0849747
2020-08-09;11680,51737;911571;130649505,5;2,738452559;1,928295;131,7204866
2020-08-10;11870,36954;967780;114926419,5;5,177560912;1,693235;73,01985879
2020-08-11;11392,64409;1086328;129741892,8;4,951835431;1,903475;69,04429652
2020-08-12;11575,51247;1049344;132269332,3;4,186768213;1,94034;72,23092957
2020-08-13;11773,44812;952528;123844534,1;3,96094673;1,816605;76,56008269
2020-08-14;11774,40825;1086754;140694130,5;3,39152686;2,06371;64,72585588
2020-08-15;11866,91036;973628;131426852,5;2,525414877;1,927565;105,2787639
2020-08-16;11899,64275;892624;128056933,2;2,520484222;1,877925;116,5677437
2020-08-17;12315,76242;878796;105309978;3,585057832;1,544315;65,32333393
2020-08-18;11992,696;1008612;117947175,3;5,461315625;1,729735;58,3036699
2020-08-19;11736,84906;988648;116262215,7;5,204313244;1,704915;62,81298458
2020-08-20;11867,52034;994559;123002054,3;4,616833048;1,803465;86,20959956
2020-08-21;11524,69895;1095556;130584372,7;5,089892287;1,91479;89,67555421
2020-08-22;11682,28915;950674;114577256;3,358671524;1,680095;132,8525196
2020-08-23;11665,60927;906460;132269332,3;2,386582931;1,939245;169,2231316
2020-08-24;11771,40805;944242;128593100,9;2,798581569;1,84033;94,53286762
2020-08-25;11358,45432;951716;111720008,7;3,481253956;1,580815;79,28346084
2020-08-26;11472,04912;1030264;123939384,6;3,785383188;1,753825;77,23640636
2020-08-27;11314,67374;947577;112592821,3;4,237400095;1,593225;78,96957965
2020-08-28;11527,88303;1080096;142268448,6;3,3651854;2,012975;75,46304708
2020-08-29;11490,76235;972062;127430634,9;2,540640984;1,802735;117,5719823
2020-08-30;11698,97583;821271;110847196,1;2,807625116;1,56804;108,6522319
2020-08-31;11678,34823;935410;130921885,2;3,566074663;1,85201;69,24052941
2020-09-01;11970,36486;1074307;134413135,5;3,988316172;1,901285;67,91921903
2020-09-02;11414,52093;1029017;125685009,8;4,624027561;1,777915;60,57359019
2020-09-03;10261,49441;983249;112592821,3;4,504673738;1,592495;58,59908422
2020-09-04;10471,96641;1004854;117829696,7;5,424794438;1,66659;48,81462577
2020-09-05;10128,64359;984198;123066572,1;3,680795708;1,740685;89,87602538
2020-09-06;10253,2999;988383;130921885,2;2,7112059;1,851645;127,009199
2020-09-07;10367,87835;1086059;151709442,1;3,089186369;2,16007;80,75188977
2020-09-08;10108,63545;974053;133652505,3;2,513562327;1,912965;77,75797273
2020-09-09;10223,11141;968245;128478860;2,954167803;1,83887;74,96516281
2020-09-10;10334,63073;1103924;136239328;3,330925943;1,94983;76,1476176
2020-09-11;10387,02074;951505;118993843,5;3,083677431;1,70309;66,23806026
2020-09-12;10436,97783;890683;146586618,7;2,030744137;2,097655;116,9928309
2020-09-13;10322,52361;803998;139688424,9;1,989993812;1,99874;138,6319155
2020-09-14;10662,71991;1016193;151760264,1;2,294153242;2,171385;75,75223113
2020-09-15;10779,38102;976024;134514779,6;2,505646355;1,924645;68,30581687
2020-09-16;10968,32055;1064243;133652505,3;2,460510906;1,912235;67,7167316
2020-09-17;10936,29275;1101957;153484812,6;2,230274507;2,19584;81,88744842
2020-09-18;10920,11284;974291;142275247,6;2,350751181;2,03524;68,85715089
2020-09-19;11073,77955;892685;128478860;1,73771174;1,837775;105,8974475
2020-09-20;10921,2181;820833;135654384,6;1,41055272;1,751635;136,0163376
2020-09-21;10455,37996;946997;139219832,8;2,173606953;1,7885;77,04488972
2020-09-22;10519,83916;968239;123857644,3;2,523043459;1,591035;57,06273267
2020-09-23;10233,29957;1013565;136339422,4;2,825500718;1,75127;54,05632075
2020-09-24;10739,04271;943668;131538738,5;2,75230577;1,689585;67,32759681
2020-09-25;10683,63058;1140261;162263115,4;2,339806923;2,083785;66,35590022
2020-09-26;10742,03042;952990;144020516,6;1,612258308;1,849455;127,1783528
2020-09-27;10758,82429;784428;145940790,2;1,532350411;1,874275;128,4285228
2020-09-28;10727,37505;884124;123857644,3;2,118690798;1,59067;75,55377762
2020-09-29;10841,14274;998051;135379285,6;2,606070117;1,738495;67,71740922
2020-09-30;10772,35177;1118241;149781337,3;2,880640487;1,923185;65,2526873
2020-10-01;10606,61733;922880;119056960,4;3,656355504;1,52862;66,0304849
2020-10-02;10570,10568;996361;130578601,8;4,058834459;1,676445;58,93941356
2020-10-03;10555,70543;1002444;144980653,4;2,401491375;1,861135;116,4899596
2020-10-04;10665,61862;923546;151587945,7;2,217251498;1,94764;144,1282101
2020-10-05;10772,6356;946902;134303836,4;3,642758778;1,725355;83,30608184
2020-10-06;10596,37355;978521;124710705,3;3,810569347;1,60235;77,46789451
2020-10-07;10667,19439;1063425;144856280,7;3,126875447;1,86077;63,21293548
2020-10-08;10902,52936;1033122;155408725;3,421393343;1,99655;76,11870019
2020-10-09;11074,10368;1006667;136222462,7;3,59467396;1,74981;61,55615427
2020-10-10;11302,85429;917402;137181775,8;2,881925501;1,76222;94,48831654
2020-10-11;11378,26253;791020;134303836,4;2,287253185;1,72499;124,796777
2020-10-12;11548,40156;945894;142937654,5;2,745420209;1,83595;81,12998609
2020-10-13;11434,96878;1049377;159245977,5;2,537801994;2,045095;70,90244809
2020-10-14;11417,10811;952949;142937654,5;2,683985744;1,835585;73,00805164
2020-10-15;11502,58124;1035214;144856280,7;2,614869563;1,86004;79,77013176
2020-10-16;11338,98718;973228;148693533,2;2,238619901;1,909315;71,22852901
2020-10-17;11362,80222;851147;152593470,7;1,447922774;1,93377;140,3938142
2020-10-18;11489,62257;744786;119288755,7;1,824336232;1,477885;154,9525132
2020-10-19;11745,81197;930306;124259120,5;1,983671411;1,53957;54,00414574
2020-10-20;11929,45725;1011847;143146506,8;2,817445504;1,773535;64,4356225
2020-10-21;12848,49062;1013298;129229485,3;4,975357858;1,60089;52,75840773
2020-10-22;12997,49934;1048775;136187996,1;6,347881132;1,68703;43,57910453
2020-10-23;12953,4297;977710;130223558,3;5,659329003;1,6133;75,23989208
2020-10-24;13113,86692;1098917;151099090,6;4,022811411;1,87172;112,2566012
2020-10-25;13041,64104;851199;116306536,8;3,440547592;1,440655;115,0557976
2020-10-26;13080,65617;825846;109348026,1;6,040403595;1,354515;67,42573034
2020-10-27;13675,52393;827512;98413223,45;10,48885754;1,2191;57,8387437
2020-10-28;13290,32885;817505;99407296,42;11,60844067;1,231145;52,84768982
2020-10-29;13475,2173;887772;107359880,1;12,66865868;1,329695;60,87130368
2020-10-30;13603,29609;901403;110342099;13,44589674;1,36656;71,43170308
2020-10-31;13807,23361;875335;112330244,9;12,86707018;1,391015;98,42971894
2020-11-01;13736,89941;897445;124259120,5;8,900457579;1,53884;113,0472868
2020-11-02;13595,56476;777173;94436931,6;13,00733911;1,16946;56,2162078
